cid;protacxn;my_activity
7407;NP_001167549;Inactive
7407;O86157;Inactive
7407;NP_003813;Inactive
7407;NP_374707;Inactive
7407;AAC50996;Inactive
7407;2QQI_A;Inactive
7407;AAG29340;Inactive
7407;CCE37082;Inactive
7407;NP_848757;Inactive
7407;NP_036257;Inactive
7407;NP_000732;Inactive
7407;AAH38507;Inactive
7407;NP_766400;Inactive
7407;CAG30396;Inactive
7407;AAB32188;Inactive
7407;AAB64013;Inactive
7407;AAX80043;Inactive
7407;AAC37594;Inactive
7407;NP_055369;Inactive
7407;NP_001230357;Inactive
7407;BAA25751;Inactive
7407;AAQ89316;Inactive
7407;EAW82767;Inactive
7407;NP_003812;Inactive
7407;XP_822407;Inactive
7407;P63092;Inactive
7407;NP_056979;Inactive
7407;NP_037409;Inactive
7407;NP_741406;Inactive
7407;NP_001421;Inactive
7407;NP_003833;Inactive
7407;NP_001234925;Inactive
7407;NP_065394;Inactive
7407;NP_057856;Inactive
7407;NP_612200;Inactive
7407;NP_001191727;Inactive
7407;P24666;Inactive
7407;P31749;Inactive
7407;NP_659558;Inactive
7407;NP_417296;Inactive
7407;NP_417299;Inactive
7407;NP_417297;Inactive
7407;NP_004942;Inactive
7407;NP_004986;Inactive
7407;NP_057852;Inactive
7407;NP_065688;Inactive
7407;NP_003960;Inactive
7407;NP_003896;Inactive
7407;NP_602296;Inactive
7407;Q15084;Inactive
7407;AAC14371;Inactive
7407;NP_003605;Inactive
7407;AAA59158;Inactive
7407;NP_000585;Inactive
7407;CAA62974;Inactive
7407;AAC63361;Inactive
7407;AAB69001;Inactive
7407;P51449;Inactive
7407;BAE54513;Inactive
7407;AAC46381;Inactive
7407;NP_006531;Inactive
7407;YP_325663;Inactive
7407;EAW58811;Inactive
7407;NP_006828;Inactive
7407;NP_032392;Inactive
7407;NP_644806;Inactive
7407;NP_387512;Inactive
7407;NP_001024547;Inactive
7407;Q13148;Inactive
7407;P48426;Inactive
7407;CAG29341;Inactive
7407;AAH30775;Inactive
7407;YP_001087135;Inactive
7407;AAH19268;Inactive
7407;NP_066285;Inactive
7407;AAH32638;Inactive
7407;AAH04460;Inactive
7407;NP_001041666;Inactive
7407;NP_005021;Inactive
7407;1N8E_E;Inactive
7407;ABD72211;Inactive
7407;AAN35928;Inactive
7407;NP_598837;Inactive
7407;AEL63844;Inactive
7407;AAC51766;Inactive
7407;NP_000302;Inactive
7407;NP_003174;Inactive
7407;NP_057698;Inactive
7407;AAI42682;Inactive
7407;AAI36467;Inactive
7407;O95398;Inactive
7407;Q8WZA2;Inactive
7407;EAW59941;Inactive
7407;AAH18745;Inactive
7407;NP_001171673;Inactive
7407;NP_000567;Inactive
7407;AAC83551;Inactive
7407;AAF25870;Inactive
7407;Q9HAT2;Inactive
7407;578162;Inactive
7407;CDO16358;Inactive
7407;CDO16711;Inactive
7407;P05067;Inactive
7407;P35637;Inactive
7407;P04637;Inactive
7407;NP_003989;Inactive
7407;AAD47214;Inactive
7407;EAL24281;Inactive
7407;Q07869;Inactive
7407;Q96QE3;Inactive
7407;Q99700;Inactive
7407;P37840;Inactive
7407;AAI07878;Inactive
7407;BAA01847;Inactive
7407;NP_006155;Inactive
7407;ADZ17384;Inactive
7407;NP_001257783;Inactive
7407;EAW77416;Inactive
7407;NP_001531;Inactive
7407;EAX06134;Inactive
7407;EAW90694;Inactive
7407;EAX06628;Inactive
7407;ADZ17337;Inactive
7407;AAY56401;Inactive
7407;EAW81333;Inactive
7407;EGV99105;Inactive
7407;AAG43026;Inactive
7407;ADZ17378;Inactive
7407;NP_001308829;Inactive
7407;AAI13617;Inactive
7407;AAV31779;Inactive
7407;EAW91923;Inactive
7407;AAH50743;Inactive
7407;AAH14840;Inactive
7407;P34981;Inactive
7407;ABB72139;Active
7407;EGW14942;Inactive
7407;NP_001230975;Inactive
7407;AAP35329;Inactive
7407;CAC88866;Inactive
7407;Q9BTU6;Inactive
7407;AAA42670;Inactive
7407;AAA68151;Inactive
7407;P18054;Inactive
7407;AAV41877;Inactive
7407;AGS09764;Inactive
7407;ABQ01243;Inactive
7148;3SZB_A;Active
7148;P04637;Inactive
7148;Q96QE3;Inactive
7148;ADP91253;Inactive
7148;AAI32976;Inactive
7148;AEP43755;Inactive
7148;NP_001257783;Inactive
7148;BAH02282;Inactive
7148;EAL24281;Inactive
7148;BAH02283;Inactive
7148;ADZ17382;Inactive
7148;BAH02291;Inactive
7148;EAW77416;Inactive
7148;NP_001531;Inactive
7148;NP_006155;Inactive
7148;EAX06134;Inactive
7148;EAW90694;Inactive
7148;AAH14804;Inactive
7148;ADZ17354;Inactive
7148;EAX06628;Inactive
7148;ADZ17337;Inactive
7148;AAA29795;Inactive
7148;AAY56401;Inactive
7148;EAW81333;Inactive
7148;EGV99105;Inactive
7148;AAG43026;Inactive
7148;ADZ17378;Inactive
7148;NP_001308829;Inactive
7148;AAI13617;Inactive
7148;AAV31779;Inactive
7148;EGW14942;Inactive
7148;NP_001230975;Inactive
7148;AAH50743;Inactive
7148;AAH14840;Inactive
7148;ABB72139;Inactive
7148;P34981;Inactive
7148;ADZ17384;Inactive
7148;EAW91923;Inactive
7148;AAP35329;Inactive
7148;CAC88866;Inactive
7148;AAA68151;Inactive
7148;AGS09764;Inactive
7148;ANW61984;Inactive
7148;EAW99313;Inactive
7148;ABQ01243;Inactive
7148;ABI96208;Inactive
7148;AAV41877;Inactive
8365;NP_002102;Inactive
8365;AAG24257;Inactive
8365;NP_005924;Inactive
8365;NP_000235;Inactive
8365;NP_000048;Inactive
8365;NP_035411;Inactive
8365;XP_843920;Inactive
8365;NP_066564;Inactive
8365;CAQ07474;Inactive
8365;AAH18745;Inactive
8365;NP_001017535;Inactive
8365;NP_057302;Inactive
8365;CAQ08732;Inactive
8365;NP_058733;Inactive
8365;AAA29795;Inactive
8365;AAH38507;Inactive
8365;AAB64013;Inactive
8365;AAX80043;Inactive
8365;NP_056979;Inactive
8365;NP_001191727;Inactive
8365;Q2KJ64;Inactive
8365;NP_387512;Inactive
8365;P04637;Inactive
8365;Q96QE3;Inactive
8365;Q99700;Inactive
8365;AAI07878;Inactive
8365;AAI32976;Inactive
8365;ADP91253;Inactive
8365;AEP43755;Inactive
8365;NP_001257783;Inactive
8365;BAH02282;Inactive
8365;EAL24281;Inactive
8365;BAH02283;Inactive
8365;ADZ17382;Inactive
8365;BAH02291;Inactive
8365;EAW77416;Inactive
8365;NP_001531;Inactive
8365;NP_006155;Inactive
8365;EAX06134;Inactive
8365;EAW90694;Inactive
8365;AAH14804;Inactive
8365;EAX06628;Inactive
8365;ADZ17354;Inactive
8365;ADZ17337;Inactive
8365;AAH36518;Inactive
8365;AAY56401;Inactive
8365;EAW81333;Inactive
8365;EGV99105;Inactive
8365;AAG43026;Inactive
8365;ADZ17378;Inactive
8365;NP_001308829;Inactive
8365;AAI13617;Inactive
8365;AAV31779;Inactive
8365;Q9HBX9;Inactive
8365;EDM11231;Inactive
8365;ABI96208;Inactive
8365;ADZ17384;Inactive
8365;AAH50743;Inactive
8365;AAH14840;Inactive
8365;ABB72139;Inactive
8365;ASK51714;Inactive
8365;AAH17444;Inactive
8365;P13699;Inactive
8365;EAW91923;Inactive
8365;AAP35329;Inactive
8365;CAC88866;Inactive
8365;P09992;Inactive
8365;O75388;Inactive
8365;EGW14942;Inactive
8365;NP_001230975;Inactive
8365;P34981;Inactive
8365;Q9BTU6;Inactive
8365;AAA68151;Inactive
8365;Q92551;Inactive
8365;Q9BV86;Inactive
8365;AAH42418;Inactive
8365;P01574;Inactive
8365;P42858;Inactive
8365;2LM5_A;Inactive
8365;P59594;Inactive
8365;ANW61984;Inactive
8365;QLI62812;Inactive
8365;O14656;Inactive
8365;O96028;Inactive
8365;P37840;Inactive
8365;P18054;Inactive
8365;Q8TD30;Inactive
8365;Q8WZA2;Inactive
8365;O95398;Inactive
8365;AAV41877;Inactive
8365;AGS09764;Inactive
8365;EAW99313;Inactive
8365;ABQ01243;Inactive
444718;2CTC_A;Active
96384;O42713;Inactive
96384;NP_002231;Inactive
96384;CDO16358;Inactive
96384;CDO16711;Inactive
96384;P42858;Inactive
7668;P00720;Inactive
7668;P04637;Inactive
7668;Q96QE3;Inactive
7668;AAI32976;Inactive
7668;ADP91253;Inactive
7668;AEP43755;Inactive
7668;NP_001257783;Inactive
7668;BAH02282;Inactive
7668;BAH02283;Inactive
7668;EAL24281;Inactive
7668;ADZ17382;Inactive
7668;BAH02291;Inactive
7668;EAW77416;Inactive
7668;NP_001531;Inactive
7668;NP_006155;Inactive
7668;EAX06134;Inactive
7668;EAW90694;Inactive
7668;AAH14804;Inactive
7668;EAX06628;Inactive
7668;ADZ17337;Inactive
7668;AAA29795;Inactive
7668;AAY56401;Inactive
7668;EAW81333;Inactive
7668;EGV99105;Inactive
7668;AAG43026;Inactive
7668;ADZ17378;Inactive
7668;NP_001308829;Inactive
7668;AAI13617;Inactive
7668;AAV31779;Inactive
7668;P34981;Inactive
7668;ADZ17384;Inactive
7668;AAH50743;Inactive
7668;EGW14942;Inactive
7668;NP_001230975;Inactive
7668;AAH14840;Inactive
7668;ABB72139;Inactive
7668;EAW91923;Inactive
7668;AAP35329;Inactive
7668;CAC88866;Inactive
7668;AAA68151;Inactive
7668;ABQ01243;Inactive
7668;ABI96208;Inactive
7668;ANW61984;Inactive
7668;AGS09764;Inactive
7668;AAV41877;Inactive
7668;EAW99313;Inactive
12100;P00720;Inactive
12100;P04637;Inactive
12100;Q96QE3;Inactive
12100;AAI32976;Inactive
12100;ADP91253;Inactive
12100;AEP43755;Inactive
12100;NP_001257783;Inactive
12100;BAH02282;Inactive
12100;BAH02283;Inactive
12100;EAL24281;Inactive
12100;ADZ17382;Inactive
12100;BAH02291;Inactive
12100;EAW77416;Inactive
12100;NP_001531;Inactive
12100;NP_006155;Inactive
12100;EAX06134;Inactive
12100;EAW90694;Inactive
12100;AAH14804;Inactive
12100;ADZ17354;Inactive
12100;EAX06628;Inactive
12100;ADZ17337;Inactive
12100;AAA29795;Inactive
12100;AAY56401;Inactive
12100;EAW81333;Inactive
12100;AAG43026;Inactive
12100;EGV99105;Inactive
12100;ADZ17378;Inactive
12100;NP_001308829;Inactive
12100;AAI13617;Inactive
12100;AAV31779;Inactive
12100;AAP35329;Inactive
12100;CAC88866;Inactive
12100;EGW14942;Inactive
12100;NP_001230975;Inactive
12100;AAH50743;Inactive
12100;AAH14840;Inactive
12100;ABB72139;Inactive
12100;P34981;Inactive
12100;ADZ17384;Inactive
12100;EAW91923;Inactive
12100;AAA68151;Inactive
12100;EAW99313;Inactive
12100;ABI96208;Inactive
12100;ABQ01243;Inactive
12100;AAV41877;Inactive
12100;AGS09764;Inactive
12100;ANW61984;Inactive
11903;P00720;Inactive
11903;AAH14804;Inactive
11903;EAX06628;Inactive
11903;ADZ17354;Inactive
11903;ADZ17337;Inactive
11903;AAA29795;Inactive
11903;AAY56401;Inactive
11903;EAW81333;Inactive
11903;EGV99105;Inactive
11903;AAG43026;Inactive
11903;AEP43755;Inactive
11903;AAI32976;Inactive
11903;ADZ17378;Inactive
11903;NP_001308829;Inactive
11903;AAI13617;Inactive
11903;AAV31779;Inactive
11903;EGW14942;Inactive
11903;NP_001230975;Inactive
11903;AAH50743;Inactive
11903;P34981;Inactive
11903;AAH14840;Inactive
11903;EAW91923;Inactive
11903;ADZ17384;Inactive
11903;AAP35329;Inactive
11903;CAC88866;Inactive
11903;ABB72139;Inactive
11903;AAA68151;Inactive
11903;ABQ01243;Inactive
11903;ABI96208;Inactive
11903;AGS09764;Inactive
11903;ANW61984;Inactive
11903;EAW99313;Inactive
11903;AAV41877;Inactive
10686;AAH14804;Inactive
10686;EAX06628;Inactive
10686;ADZ17354;Inactive
10686;ADZ17337;Inactive
10686;AAA29795;Inactive
10686;AAY56401;Inactive
10686;EAW81333;Inactive
10686;EGV99105;Inactive
10686;AAG43026;Inactive
10686;AAI32976;Inactive
10686;AEP43755;Inactive
10686;ADZ17378;Inactive
10686;NP_001308829;Inactive
10686;AAI13617;Inactive
10686;AAV31779;Inactive
10686;AAP35329;Inactive
10686;P34981;Inactive
10686;ADZ17384;Inactive
10686;AAH50743;Inactive
10686;AAH14840;Inactive
10686;CAC88866;Inactive
10686;EAW91923;Inactive
10686;ABB72139;Inactive
10686;EGW14942;Inactive
10686;NP_001230975;Inactive
10686;AAA68151;Inactive
10686;ANW61984;Inactive
10686;AAV41877;Inactive
10686;AGS09764;Inactive
10686;ABQ01243;Inactive
10686;ABI96208;Inactive
7406;NP_065390;Inactive
7406;Q61831;Inactive
7406;2HDS_A;Inactive
7406;P0AF67;Inactive
7406;AAI14949;Inactive
7406;2O23_A;Inactive
7406;2O23_B;Inactive
7406;O15296;Inactive
7406;AAC52118;Inactive
7406;1OQA_A;Inactive
7406;NP_059488;Inactive
7406;AAC39835;Inactive
7406;NP_002060;Inactive
7406;NP_150634;Inactive
7406;NP_000851;Inactive
7406;P55210;Inactive
7406;NP_652928;Inactive
7406;NP_000537;Inactive
7406;AAR07906;Inactive
7406;NP_000509;Inactive
7406;NP_002736;Inactive
7406;AAP35567;Inactive
7406;NP_000688;Inactive
7406;P97697;Inactive
7406;NP_059107;Inactive
7406;NP_002102;Inactive
7406;NP_001121649;Inactive
7406;3I06_A;Inactive
7406;AAH00750;Inactive
7406;CAA81943;Inactive
7406;CAA84846;Inactive
7406;CAA96025;Inactive
7406;NP_032426;Inactive
7406;AAI07736;Inactive
7406;AAA34498;Inactive
7406;NP_009905;Inactive
7406;BAA02545;Inactive
7406;CAA29232;Inactive
7406;NP_000143;Inactive
7406;AAP88778;Inactive
7406;CAA80661;Inactive
7406;NP_057231;Inactive
7406;NP_006321;Inactive
7406;CAB40158;Inactive
7406;NP_001008709;Inactive
7406;YP_401673;Inactive
7406;NP_492143;Inactive
7406;BAH02301;Inactive
7406;NP_000907;Inactive
7406;2VM6_A;Inactive
7406;NP_619527;Inactive
7406;NP_005152;Inactive
7406;NP_660205;Inactive
7406;AAI32679;Inactive
7406;2WWY_A;Inactive
7406;NP_035411;Inactive
7406;NP_000876;Inactive
7406;NP_218188;Inactive
7406;AAF04852;Inactive
7406;YP_001129431;Inactive
7406;NP_063937;Inactive
7406;NP_112168;Inactive
7406;NP_067647;Inactive
7406;NP_003874;Inactive
7406;NP_001612;Inactive
7406;AAI51237;Inactive
7406;NP_001074551;Inactive
7406;NP_000697;Inactive
7406;AAI43360;Inactive
7406;NP_004960;Inactive
7406;AAI29989;Inactive
7406;NP_001516;Inactive
7406;NP_207880;Inactive
7406;NP_208344;Inactive
7406;1DE9_A;Inactive
7406;NP_001161829;Inactive
7406;NP_004337;Inactive
7406;DAA06693;Inactive
7406;NP_004196;Inactive
7406;DAA10558;Inactive
7406;CAI12638;Inactive
7406;NP_003339;Inactive
7406;NP_036519;Inactive
7406;1JY1_A;Inactive
7406;NP_004242;Inactive
7406;NP_000262;Inactive
7406;NP_005253;Inactive
7406;NP_000786;Inactive
7406;NP_002384;Inactive
7406;NP_002383;Inactive
7406;NP_000042;Inactive
7406;NP_828849;Inactive
7406;NP_056293;Inactive
7406;AAK85233;Inactive
7406;XP_843920;Inactive
7406;NP_005235;Inactive
7406;AAH26347;Inactive
7406;CAG33322;Inactive
7406;NP_001610;Inactive
7406;NP_418280;Inactive
7406;NP_058021;Inactive
7406;AAH65243;Inactive
7406;YP_002440506;Inactive
7406;AAI36532;Inactive
7406;NP_000015;Inactive
7406;NP_000428;Inactive
7406;NP_001171675;Inactive
7406;NP_001139412;Inactive
7406;NP_006283;Inactive
7406;NP_001001431;Inactive
7406;NP_003271;Inactive
7406;CAA46986;Inactive
7406;NP_000354;Inactive
7406;NP_663745;Inactive
7406;NP_068594;Inactive
7406;NP_003292;Inactive
7406;NP_002522;Inactive
7406;NP_067021;Inactive
7406;NP_004358;Inactive
7406;NP_079406;Inactive
7406;NP_032062;Inactive
7406;NP_066564;Inactive
7406;NP_000902;Inactive
7406;NP_000905;Inactive
7406;ACP44172;Inactive
7406;CAQ07474;Inactive
7406;BAA89212;Inactive
7406;2QQS_A;Inactive
7406;NP_218326;Inactive
7406;NP_631918;Inactive
7406;NP_065132;Inactive
7406;NP_000483;Inactive
7406;ADQ57959;Inactive
7406;NP_001138884;Inactive
7406;NP_037457;Inactive
7406;AAH15051;Inactive
7406;NP_987096;Inactive
7406;CAD53472;Inactive
7406;AAH03636;Inactive
7406;XP_001348533;Inactive
7406;XP_001348591;Inactive
7406;NP_015090;Inactive
7406;NP_076917;Inactive
7406;NP_000785;Inactive
7406;CAC24715;Inactive
7406;BAC16799;Inactive
7406;NP_002727;Inactive
7406;NP_997461;Inactive
7406;BAG55070;Inactive
7406;NP_417262;Inactive
7406;NP_035230;Inactive
7406;NP_001069826;Inactive
7406;NP_000466;Inactive
7406;Q05DJ8;Inactive
7406;AAI27629;Inactive
7406;AAC98906;Inactive
7406;ABC94591;Inactive
7406;CAL20848;Inactive
7406;NP_006212;Inactive
7406;NP_001017535;Inactive
7406;AAA51534;Inactive
7406;NP_002256;Inactive
7406;NP_005692;Inactive
7406;NP_006316;Inactive
7406;AAA58377;Inactive
7406;NP_061197;Inactive
7406;NP_005903;Inactive
7406;NP_032903;Inactive
7406;NP_032899;Inactive
7406;NP_035243;Inactive
7406;NP_001120700;Inactive
7406;XP_711691;Inactive
7406;XP_718648;Inactive
7406;NP_858045;Inactive
7406;AAA29795;Inactive
7406;NP_003734;Inactive
7406;NP_598230;Inactive
7406;BAA85004;Inactive
7406;NP_001370;Inactive
7406;AAC35244;Inactive
7406;AAD31528;Inactive
7406;CAA41086;Inactive
7406;AAR18078;Inactive
7406;AAH09524;Inactive
7406;NP_002559;Inactive
7406;YP_001253342;Inactive
7406;ZP_02619427;Inactive
7406;BAH02282;Inactive
7406;ADZ17354;Inactive
7406;AAI32976;Inactive
7406;ADZ17382;Inactive
7406;BAH02283;Inactive
7406;BAH02291;Inactive
7406;AEP43755;Inactive
7406;CAB06100;Inactive
7406;NP_057302;Inactive
7406;ADP91253;Inactive
7406;NP_008837;Inactive
7406;NP_006493;Inactive
7406;NP_009126;Inactive
7406;NP_005148;Inactive
7406;NP_004283;Inactive
7406;3EVG_A;Inactive
7406;NP_004102;Inactive
7406;NP_214877;Inactive
7406;AAF56102;Inactive
7406;NP_000729;Inactive
7406;AAL68976;Inactive
7406;NP_414973;Inactive
7406;NP_005680;Inactive
7406;ABD77215;Inactive
7406;AAI02981;Inactive
7406;XP_001218773;Inactive
7406;NP_006555;Inactive
7406;NP_001017408;Inactive
7406;NP_004095;Inactive
7406;NP_057090;Inactive
7406;NP_001013728;Inactive
7406;NP_001136020;Inactive
7406;NP_660341;Inactive
7406;CAQ08732;Inactive
7406;NP_057851;Inactive
7406;NP_001167549;Inactive
7406;O86157;Inactive
7406;NP_003813;Inactive
7406;NP_374707;Inactive
7406;AAC50996;Inactive
7406;2QQI_A;Inactive
7406;AAG29340;Inactive
7406;CCE37082;Inactive
7406;NP_848757;Inactive
7406;NP_036257;Inactive
7406;NP_000732;Inactive
7406;AAH38507;Inactive
7406;NP_766400;Inactive
7406;CAG30396;Inactive
7406;AAB32188;Inactive
7406;AAB64013;Inactive
7406;AAX80043;Inactive
7406;AAC37594;Inactive
7406;NP_055369;Inactive
7406;NP_001230357;Inactive
7406;BAA25751;Inactive
7406;AAQ89316;Inactive
7406;EAW82767;Inactive
7406;NP_003812;Inactive
7406;XP_822407;Inactive
7406;P63092;Inactive
7406;NP_056979;Inactive
7406;NP_037409;Inactive
7406;NP_741406;Inactive
7406;NP_001421;Inactive
7406;NP_003833;Inactive
7406;NP_001234925;Inactive
7406;NP_065394;Inactive
7406;NP_057856;Inactive
7406;NP_612200;Inactive
7406;P31749;Inactive
7406;P24666;Inactive
7406;NP_659558;Inactive
7406;NP_417296;Inactive
7406;NP_417299;Inactive
7406;NP_417297;Inactive
7406;NP_004942;Inactive
7406;NP_004986;Inactive
7406;NP_057852;Inactive
7406;NP_065688;Inactive
7406;NP_003960;Inactive
7406;NP_003896;Inactive
7406;NP_602296;Inactive
7406;Q15084;Inactive
7406;AAC14371;Inactive
7406;NP_003605;Inactive
7406;NP_000585;Inactive
7406;AAB69001;Inactive
7406;CAA62974;Inactive
7406;AAC63361;Inactive
7406;P51449;Inactive
7406;BAE54513;Inactive
7406;AAC46381;Inactive
7406;NP_006531;Inactive
7406;YP_325663;Inactive
7406;EAW58811;Inactive
7406;NP_006828;Inactive
7406;NP_032392;Inactive
7406;NP_644806;Inactive
7406;NP_387512;Inactive
7406;NP_001024547;Inactive
7406;Q13148;Inactive
7406;P48426;Inactive
7406;CAG29341;Inactive
7406;AAH30775;Inactive
7406;YP_001087135;Inactive
7406;AAH19268;Inactive
7406;NP_066285;Inactive
7406;AAH32638;Inactive
7406;CAG38738;Inactive
7406;AAH04460;Inactive
7406;NP_001041666;Inactive
7406;NP_005021;Inactive
7406;1N8E_E;Inactive
7406;ABD72211;Inactive
7406;AAN35928;Inactive
7406;NP_598837;Inactive
7406;AEL63844;Inactive
7406;AAC51766;Inactive
7406;NP_000302;Inactive
7406;NP_003174;Inactive
7406;NP_057698;Inactive
7406;AAI42682;Inactive
7406;AAI36467;Inactive
7406;O95398;Inactive
7406;Q8WZA2;Inactive
7406;EAW59941;Inactive
7406;AAH18745;Inactive
7406;NP_001171673;Inactive
7406;NP_000567;Inactive
7406;AAC83551;Inactive
7406;AAF25870;Inactive
7406;Q9HAT2;Inactive
7406;578162;Inactive
7406;CDO16358;Inactive
7406;CDO16711;Inactive
7406;P05067;Inactive
7406;P35637;Inactive
7406;NP_006155;Inactive
7406;P04637;Inactive
7406;NP_003989;Inactive
7406;AAD47214;Inactive
7406;EAL24281;Inactive
7406;Q07869;Inactive
7406;Q96QE3;Inactive
7406;Q99700;Inactive
7406;P37840;Inactive
7406;AAI07878;Inactive
7406;BAA01847;Inactive
7406;ADZ17384;Inactive
7406;NP_001257783;Inactive
7406;NP_001531;Active
7406;EAX06134;Inactive
7406;EAW90694;Inactive
7406;AAH14804;Inactive
7406;EAX06628;Active
7406;ADZ17337;Inactive
7406;AAY56401;Inactive
7406;EAW81333;Inactive
7406;EGV99105;Inactive
7406;AAG43026;Inactive
7406;ADZ17378;Inactive
7406;NP_001308829;Inactive
7406;AAI13617;Inactive
7406;AAV31779;Inactive
7406;Q9BTU6;Inactive
7406;P34981;Inactive
7406;EGW14942;Inactive
7406;NP_001230975;Inactive
7406;AAH50743;Inactive
7406;AAH14840;Inactive
7406;ABB72139;Inactive
7406;EAW91923;Inactive
7406;AAP35329;Inactive
7406;CAC88866;Inactive
7406;AAA68151;Inactive
7406;AAA42670;Inactive
7406;P18054;Inactive
7406;AAV41877;Inactive
7406;ABI96208;Inactive
7406;ABQ01243;Inactive
7406;EAW99313;Inactive
7406;AGS09764;Inactive
7406;ANW61984;Inactive
31234;NP_001121649;Inactive
31234;AAG24257;Inactive
31234;NP_005924;Inactive
31234;NP_000235;Inactive
31234;BAA02545;Inactive
31234;CAA29232;Inactive
31234;NP_000143;Inactive
31234;BAC78637;Inactive
31234;BAC78638;Inactive
31234;2ISV_A;Inactive
31234;NP_002037;Inactive
31234;NP_000048;Inactive
31234;2WWY_A;Inactive
31234;NP_035411;Inactive
31234;1DE9_A;Inactive
31234;3F32_A;Inactive
31234;1JY1_A;Inactive
31234;NP_066564;Inactive
31234;NP_001017535;Inactive
31234;NP_057302;Inactive
31234;CAQ08732;Inactive
31234;AAA29795;Inactive
31234;AAH38507;Inactive
31234;AAB64013;Inactive
31234;AAX80043;Inactive
31234;NP_387512;Inactive
31234;P04637;Inactive
31234;Q96QE3;Inactive
31234;Q99700;Inactive
31234;AAI07878;Inactive
31234;AAI32976;Inactive
31234;ADP91253;Inactive
31234;AEP43755;Inactive
31234;NP_001257783;Inactive
31234;BAH02282;Inactive
31234;BAH02283;Inactive
31234;EAL24281;Inactive
31234;ADZ17382;Inactive
31234;BAH02291;Inactive
31234;EAW77416;Inactive
31234;NP_001531;Inactive
31234;NP_006155;Inactive
31234;EAX06134;Inactive
31234;EAW90694;Inactive
31234;AAH14804;Inactive
31234;EAX06628;Inactive
31234;ADZ17354;Inactive
31234;ADZ17337;Inactive
31234;AAH36518;Inactive
31234;AAY56401;Inactive
31234;EAW81333;Inactive
31234;AAG43026;Inactive
31234;EGV99105;Inactive
31234;ADZ17378;Inactive
31234;NP_001308829;Inactive
31234;AAI13617;Inactive
31234;AAV31779;Inactive
31234;Q9HBX9;Inactive
31234;P34981;Inactive
31234;ADZ17384;Inactive
31234;AAP35329;Inactive
31234;CAC88866;Inactive
31234;ABB72139;Inactive
31234;EGW14942;Inactive
31234;NP_001230975;Inactive
31234;AAH50743;Inactive
31234;AAH14840;Inactive
31234;P13699;Inactive
31234;EAW91923;Inactive
31234;P09992;Inactive
31234;ASK51714;Inactive
31234;O75388;Inactive
31234;Q9BTU6;Inactive
31234;AAH17444;Inactive
31234;AAA68151;Inactive
31234;QLI62812;Inactive
31234;ABI96208;Inactive
31234;P42858;Inactive
31234;AAH42418;Inactive
31234;ANW61984;Inactive
31234;O14656;Inactive
31234;P01574;Inactive
31234;Q92551;Inactive
31234;Q9BV86;Inactive
31234;P18054;Inactive
31234;Q8WZA2;Inactive
31234;O96028;Inactive
31234;P37840;Inactive
31234;Q8TD30;Inactive
31234;O95398;Inactive
31234;AGS09764;Inactive
31234;EAW99313;Active
31234;AAV41877;Inactive
31234;ABQ01243;Inactive
101543;4RSK_A;Active
101543;1O0N_A;Active
101543;P61823;Inactive
